master_site_id,dive_site_name,country_or_area,country_code,latitude,longitude,max_depth_m,source_count,sources,source_record_count,source_record_ids,source_urls,licenses_and_attribution,data_quality_notes
DS009707,Ingrid Horn,Sweden,NA,NA,NA,40,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9974,https://www.padi.com/dive-site/sweden/ingrid-horn/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009708,Jutholmsvraket,Sweden,NA,NA,NA,12,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9973,https://www.padi.com/dive-site/sweden/jutholmsvraket/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009709,Kolsva Fältspatsgruva,Sweden,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2132,https://www.padi.com/dive-site/sweden/kolsva-faltspatsgruva/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009710,Kostervraket,Sweden,NA,NA,NA,36,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9997,https://www.padi.com/dive-site/sweden/kostervraket/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009711,Kvinnerst södra,Sweden,NA,NA,NA,25,1,PADI Global Dive Sites,1,PADI Global Dive Sites:13478,https://www.padi.com/dive-site/sweden/kvinnerst-sodra/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009712,Långrevsudden,Sweden,NA,NA,NA,20,1,PADI Global Dive Sites,1,PADI Global Dive Sites:13472,https://www.padi.com/dive-site/sweden/langrevsudden/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009713,"Ransvik, Kullaberg",Sweden,NA,NA,NA,14,1,PADI Global Dive Sites,1,PADI Global Dive Sites:6380,https://www.padi.com/dive-site/sweden/ransvik-kullaberg/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009714,Riksäpplet,Sweden,NA,NA,NA,15,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9992,https://www.padi.com/dive-site/sweden/riksapplet/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009715,Sappemeer,Sweden,NA,NA,NA,24,1,PADI Global Dive Sites,1,PADI Global Dive Sites:10000,https://www.padi.com/dive-site/sweden/sappemeer/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009716,Simpson & Pantari,Sweden,NA,NA,NA,35,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9998,https://www.padi.com/dive-site/sweden/simpson-pantari/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009717,Släggö,Sweden,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2052,https://www.padi.com/dive-site/sweden/slaggo/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009718,Tyr,Sweden,NA,NA,NA,35,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9999,https://www.padi.com/dive-site/sweden/tyr/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009719,Vadviken,Sweden,NA,NA,NA,10,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9949,https://www.padi.com/dive-site/sweden/vadviken/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009720,Victor,Sweden,NA,NA,NA,29,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9993,https://www.padi.com/dive-site/sweden/victor/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009721,"Ön, Limhamn",Sweden,NA,NA,NA,12,1,PADI Global Dive Sites,1,PADI Global Dive Sites:3420,https://www.padi.com/dive-site/sweden/on-limhamn/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009722,Aare Worblaufen,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1811,https://www.padi.com/dive-site/switzerland/aare-worblaufen/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009723,Alter Aarelauf,Switzerland,NA,NA,NA,5,1,PADI Global Dive Sites,1,PADI Global Dive Sites:9811,https://www.padi.com/dive-site/switzerland/alter-aarelauf/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009724,Ameisenegge (Entenecke),Switzerland,NA,NA,NA,30,1,PADI Global Dive Sites,1,PADI Global Dive Sites:4456,https://www.padi.com/dive-site/switzerland/ameisenegge-entenecke/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009725,Baumgarten Immensee,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:894,https://www.padi.com/dive-site/switzerland/baumgarten-immensee/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009726,Baumgärtli Immensee,Switzerland,NA,NA,NA,40,1,PADI Global Dive Sites,1,PADI Global Dive Sites:10327,https://www.padi.com/dive-site/switzerland/baumgartli-immensee/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009727,Berlingen Wildsau,Switzerland,NA,NA,NA,24,1,PADI Global Dive Sites,1,PADI Global Dive Sites:19016,https://www.padi.com/dive-site/switzerland/wildsau/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009728,Blausee,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:71,https://www.padi.com/dive-site/switzerland/blausee/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009729,Bocciaplatz,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:46,https://www.padi.com/dive-site/switzerland/bocciaplatz/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009730,Broder,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:63,https://www.padi.com/dive-site/switzerland/broder/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009731,Brougierpark Vitznau,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:50,https://www.padi.com/dive-site/switzerland/brougierpark-vitznau/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009732,Chlausenegg,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:53,https://www.padi.com/dive-site/switzerland/chlausenegg/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009733,Dorfbach / Schulhaus,Switzerland,NA,NA,NA,20,1,PADI Global Dive Sites,1,PADI Global Dive Sites:3938,https://www.padi.com/dive-site/switzerland/dorfbach-schulhaus/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009734,Duzillet,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1719,https://www.padi.com/dive-site/switzerland/duzillet/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009735,"Egg, Arth",Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1067,https://www.padi.com/dive-site/switzerland/egg-arth/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009736,"Eichwald ""Bruno""",Switzerland,NA,NA,NA,20,1,PADI Global Dive Sites,1,PADI Global Dive Sites:10326,https://www.padi.com/dive-site/switzerland/eichwald-bruno/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009737,"Eichwald Wrack Bruno, Brunnen",Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:32,https://www.padi.com/dive-site/switzerland/eichwald-wrack-bruno-brunnen/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009738,Elefäntli Weggis,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1241,https://www.padi.com/dive-site/switzerland/elefantli-weggis/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009739,Ermitage,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:31,https://www.padi.com/dive-site/switzerland/ermitage/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009740,Fischbalme,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:405,https://www.padi.com/dive-site/switzerland/fischbalme/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009741,Fischchratte,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:67,https://www.padi.com/dive-site/switzerland/fischchratte/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009742,Genthod Hollow,Switzerland,NA,NA,NA,20,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2807,https://www.padi.com/dive-site/switzerland/creux-de-genthod/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009743,Glasi Hergiswil,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1242,https://www.padi.com/dive-site/switzerland/glasi-hergiswil/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009744,Gola del Lupo,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:70,https://www.padi.com/dive-site/switzerland/gola-del-lupo/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009745,Gola di Ponte Brolla,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:69,https://www.padi.com/dive-site/switzerland/gola-di-ponte-brolla/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009746,Grafstatt,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:66,https://www.padi.com/dive-site/switzerland/grafstatt/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009747,Grosser Parkplatz,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:27,https://www.padi.com/dive-site/switzerland/grosser-parkplatz/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009748,Hafen,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:56,https://www.padi.com/dive-site/switzerland/hafen/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009749,Hafen Murg,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:64,https://www.padi.com/dive-site/switzerland/hafen-murg/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009750,Halbinsel Au,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:42,https://www.padi.com/dive-site/switzerland/halbinsel-au/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009751,"Halbinsel Au, Vordere Au",Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:26,https://www.padi.com/dive-site/switzerland/halbinsel-au-vordere-au/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009752,Hausriff Tauchsport Nidwalden,Switzerland,NA,NA,NA,70,1,PADI Global Dive Sites,1,PADI Global Dive Sites:10750,https://www.padi.com/dive-site/switzerland/hausriff-tauchsport-nidwalden/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009753,Hermance,Switzerland,NA,NA,NA,50,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1218,https://www.padi.com/dive-site/switzerland/hermance/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009754,Holzlager Greppen,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1244,https://www.padi.com/dive-site/switzerland/holzlager-greppen/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009755,Joseph E Brown,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1342,https://www.padi.com/dive-site/switzerland/joseph-e-brown/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009756,Kindli Gersau,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1247,https://www.padi.com/dive-site/switzerland/kindli-gersau/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009757,Kleiner Parkplatz,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:15,https://www.padi.com/dive-site/switzerland/kleiner-parkplatz/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009758,La Cochère,Switzerland,NA,NA,NA,47,1,PADI Global Dive Sites,1,PADI Global Dive Sites:3266,https://www.padi.com/dive-site/switzerland/-2/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009759,Lac des Bousses,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:597,https://www.padi.com/dive-site/switzerland/lac-des-bousses/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009760,Le mystère de la Cathédrale,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2806,https://www.padi.com/dive-site/switzerland/le-mystere-de-la-cathedrale/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009761,Ledi Wracks,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:36,https://www.padi.com/dive-site/switzerland/ledi-wracks/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009762,"Les Iles, Sion",Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:596,https://www.padi.com/dive-site/switzerland/les-iles-sion/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009763,Lopper Acheregg,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:34,https://www.padi.com/dive-site/switzerland/lopper-acheregg/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009764,Lopper I Hergiswil,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1246,https://www.padi.com/dive-site/switzerland/lopper-i-hergiswil/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009765,Lothenbach,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:65,https://www.padi.com/dive-site/switzerland/lothenbach/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009766,Matterhorn,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:47,https://www.padi.com/dive-site/switzerland/matterhorn/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009767,Mercers Lake,Switzerland,NA,NA,NA,15,1,PADI Global Dive Sites,1,PADI Global Dive Sites:6381,https://www.padi.com/dive-site/switzerland/mercers-lake/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009768,Neue Rheinbrücke,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:61,https://www.padi.com/dive-site/switzerland/neue-rheinbrucke/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009769,"Neuseeland, Buochs/Beckenried",Switzerland,NA,NA,NA,15,1,PADI Global Dive Sites,1,PADI Global Dive Sites:10325,https://www.padi.com/dive-site/switzerland/neuseeland-buochsbeckenried/,PADI terms; factual compilation for personal research,coordinates unavailable
DS009770,Pflegheim am See,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:43,https://www.padi.com/dive-site/switzerland/pflegheim-am-see/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009771,Plongee geneve plage,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:2805,https://www.padi.com/dive-site/switzerland/plongee-geneve-plage/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009772,Pozzo del Posse 1,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:44,https://www.padi.com/dive-site/switzerland/pozzo-del-posse-1/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009773,Pumpenhaus Rüschlikon,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:30,https://www.padi.com/dive-site/switzerland/pumpenhaus-ruschlikon/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009774,Rheinfall - Dachsen,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:51,https://www.padi.com/dive-site/switzerland/rheinfall-dachsen/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009775,Richterswil Horn,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:5476,https://www.padi.com/dive-site/switzerland/richterswil-horn/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009776,Riedsort,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:49,https://www.padi.com/dive-site/switzerland/riedsort/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009777,Rietli Goldach,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1176,https://www.padi.com/dive-site/switzerland/rietli-goldach/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009778,Riff Williams,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:28,https://www.padi.com/dive-site/switzerland/riff-williams/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009779,Rossblatten,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:54,https://www.padi.com/dive-site/switzerland/rossblatten/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009780,Rüdlingen - Tössegg,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:59,https://www.padi.com/dive-site/switzerland/rudlingen-tossegg/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS009781,Rütenen Beckenried,Switzerland,NA,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1238,https://www.padi.com/dive-site/switzerland/rutenen-beckenried-2/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
